List Title,Last Published Date,List Ranking,Prior List Ranking,Ranking Criteria,Ranking Info,Classification,Record Name,Address 1,City,State,Zip,Latitude,Longitude,Year Founded,Employees,Emp Count Source,Emp Count Timeframe,Emp Count Timestamp,Revenue,Revenue Source,Revenue Timeframe,Revenue Last Updated,Business Description
Fastest-Growing Private Companies,11/5/2021 0:00,22,,Average percent change,35.76251319,Employers and Who's Who,IMRE LLC,210 W. Pennsylvania Ave.,Towson,Maryland,21204,39.4012887,-76.6079432,1993,213,# employees,2022-Q3,8/19/2022,45052000,Revenue,2021,8/19/2022,"At imre, we deliver disruptive ideas that defy the status quo for many of the world's leading and high-growth brands. 

Driven by innovation, the agency's integrated suite of marketing services include brand strategy, full service creative and content production, earned media, digital and social marketing, media planning and a robust integrated suite of data management, measurement & analytics. 

Imre’s diversified and growing portfolio of brands including Airstream, AstraZeneca, Bausch & Lomb, Dickies, GSK, INFINITI, John Deere, the NFL,T. Rowe Price and Viatris. The agency is LGBTQ-founded and is a certified diverse supplier registered with the National Gay & Lesbian Chamber of Commerce."
Fastest-Growing Private Companies,11/5/2021 0:00,23,,Average percent change,34.90488695,Employers and Who's Who,Jellyfish,1201 Wills St.,Baltimore,Maryland,21231,39.280624,-76.5976902,,2300,# employees,2022,1/25/2022,275000000,Revenue,2021,1/25/2022,"Jellyfish is a global partner in digital marketing and transformation to some of the world's most recognizable brands including Samsung, Uber, Nestle, Orange, Spotify, & eBay. Jellyfish represents a new kind of digital business, where agency services are combined with consultancy, training, and cutting-edge technologies to deliver the best possible outcomes for clients. Employing 2300 people across 47 offices globally, and with further expansion on the horizon, Jellyfish aims to be the first-choice global partner for any brand's digital requirements. Launched in 2005, Jellyfish has also grown to become one of a select few globally managed Google Marketing Partners. Growing at an average of 45% per annum consistently over the last eight years, Jellyfish is proud to be at the forefront of the global digital economy."
Fastest-Growing Private Companies,11/5/2021 0:00,23,,Average percent change,34.90488695,Employers and Who's Who,Jellyfish,1201 Wills St.,Baltimore,Maryland,21231,39.280624,-76.5976902,,2300,# employees,2022,1/25/2022,275000000,Revenue,2021,1/25/2022,"Jellyfish is a global partner in digital marketing and transformation to some of the world's most recognizable brands including Samsung, Uber, Nestle, Orange, Spotify, & eBay. Jellyfish represents a new kind of digital business, where agency services are combined with consultancy, training, and cutting-edge technologies to deliver the best possible outcomes for clients. Employing 2300 people across 47 offices globally, and with further expansion on the horizon, Jellyfish aims to be the first-choice global partner for any brand's digital requirements. Launched in 2005, Jellyfish has also grown to become one of a select few globally managed Google Marketing Partners. Growing at an average of 45% per annum consistently over the last eight years, Jellyfish is proud to be at the forefront of the global digital economy."
Fastest-Growing Private Companies,11/5/2021 0:00,24,,Average percent change,31.14,Employers and Who's Who,WebMechanix,8621 Robert Fulton Drive,Columbia,Maryland,21046,39.1736051,-76.8116432,2009,64,# employees,2022,1/25/2022,6250000,Revenue,2020,4/14/2022,"WebMechanix is a performance-obsessed digital agency with a service-oriented, partnership mentality. We bring breakthrough strategy, consistent innovation, business acumen, and expert execution come together to deliver never-before-seen returns on investment."
Fastest-Growing Private Companies,11/5/2021 0:00,24,,Average percent change,31.14,Employers and Who's Who,WebMechanix,8621 Robert Fulton Drive,Columbia,Maryland,21046,39.1736051,-76.8116432,2009,64,# employees,2022,1/25/2022,6250000,Revenue,2020,4/14/2022,"WebMechanix is a performance-obsessed digital agency with a service-oriented, partnership mentality. We bring breakthrough strategy, consistent innovation, business acumen, and expert execution come together to deliver never-before-seen returns on investment."
Fastest-Growing Private Companies,11/5/2021 0:00,25,,Average percent change,28.92156863,Employers and Who's Who,Enhanced Computing Solutions,913 Ridgebrook Road,Sparks,Maryland,21152,39.5234316,-76.6518066,2002,11,# employees,2022,5/31/2022,1400000,"Revenue, Companywide",2021,5/31/2022,IT Consulting and Managed Services Provider
Fastest-Growing Private Companies,11/5/2021 0:00,26,,Average percent change,26.86403782,Employers and Who's Who,American Contracting & Environmental Services Inc.,10330 Old Columbia Road,Columbia,Maryland,21042,39.1787436,-76.8713365,2003,200,# employees,2022-Q4,4/29/2022,65561702,"Revenue, Companywide",2021,6/20/2022,"We are a general contracting firm that specializes in building public works water infrastructure projects such as water & wastewater treatment facilities and pumping stations.  We self perform earthwork, concrete & mechanical construction trades.  We work primarily for municipal owners throughout the Mid-Atlantic region.  We also have offices in Buffalo, Richmond and Virginia Beach."
Fastest-Growing Private Companies,11/5/2021 0:00,26,,Average percent change,26.86403782,Employers and Who's Who,American Contracting & Environmental Services Inc.,10330 Old Columbia Road,Columbia,Maryland,21042,39.1787436,-76.8713365,2003,200,# employees,2022-Q4,4/29/2022,65561702,"Revenue, Companywide",2021,6/20/2022,"We are a general contracting firm that specializes in building public works water infrastructure projects such as water & wastewater treatment facilities and pumping stations.  We self perform earthwork, concrete & mechanical construction trades.  We work primarily for municipal owners throughout the Mid-Atlantic region.  We also have offices in Buffalo, Richmond and Virginia Beach."
Fastest-Growing Private Companies,11/5/2021 0:00,26,,Average percent change,26.86403782,Employers and Who's Who,American Contracting & Environmental Services Inc.,10330 Old Columbia Road,Columbia,Maryland,21042,39.1787436,-76.8713365,2003,200,# employees,2022-Q4,4/29/2022,65561702,"Revenue, Companywide",2021,6/20/2022,"We are a general contracting firm that specializes in building public works water infrastructure projects such as water & wastewater treatment facilities and pumping stations.  We self perform earthwork, concrete & mechanical construction trades.  We work primarily for municipal owners throughout the Mid-Atlantic region.  We also have offices in Buffalo, Richmond and Virginia Beach."
Fastest-Growing Private Companies,11/5/2021 0:00,27,,Average percent change,26.2860498,Employers and Who's Who,AltaVista Strategic Partners,3600 O'Donnell St.,Baltimore,Maryland,21224,39.2810077,-76.5665686,,29,# employees,2022,1/25/2022,4356766.48,Revenue,2021,1/25/2022,"AltaVista offers progressive solutions that will help you expand sales, increase profitability, solve internal operational issues or pursue a strategic acquisition. Our firm provides you with the expertise to exceed your goals for sales, profit and efficiency, while additionally guiding you through the ever-changing economic cycles.

Often vision can be clouded by the economy, operations, and the business environment. AltaVista will prepare you for challenges and changes in future economic cycles and design and manage an effective, sustainable growth strategy. Combining your objectives with our expertise, we get results!

Whatever your business needs, AltaVista can help. When you outsource to our experienced firm, not only do you save money, but you will get the most progressive ideas in the industry. Like the origin of our company's name, AltaVista offers a new perspective from the top."
Fastest-Growing Private Companies,11/5/2021 0:00,28,,Average percent change,26.14732928,Employers and Who's Who,Applied Development LLC,618 Ploy St.,Baltimore,Maryland,21201,39.2970563,-76.617827,2011,24,# employees,2022,1/25/2022,3.9,Revenue,2021,1/25/2022,"We design better tomorrows. Through our communication services, we champion the rights of people of all abilities to work and communicate effectively through sign language interpretation, reader services, advocacy, and outreach. We also help to ensure your messaging is communicated and received as intended through services like technical writing, graphic design, and publications support. VA, DoD, DLA and other agencies trust us to lead the way to better tomorrows."
Fastest-Growing Private Companies,11/5/2021 0:00,29,,Average percent change,25.72602258,Employers and Who's Who,Improve Your IT,3615 E. Joppa Road,Baltimore,Maryland,21234,0,0,,13,# employees,2022,1/25/2022,4178000,Revenue,2021,1/25/2022,Improve Your I.T. is a regional leader in small to mid-sized business IT Support and Services.
Fastest-Growing Private Companies,11/5/2021 0:00,30,,Average percent change,25.20757749,Employers and Who's Who,RightDirection Technology Solutions LLC,300 E. Lombard St.,Baltimore,Maryland,21202,39.28789,-76.6105,2007,123,# employees,2022-Q4,2/2/2022,21202949,"Revenue, Companywide",2021,6/21/2022,"RightDirection Technology Solutions, LLC (RDTS) provides the Federal Government with well- experienced and Dependable personnel through contract vehicles and certifications to deliver services in a multitude of combinations. RDTS is confident in providing the best service, personnel, and price points to the Government by following sound & sensible management practices to deliver and support superior Information Technology, Professional Administrative, and Management Consulting services."
Fastest-Growing Private Companies,11/5/2021 0:00,30,,Average percent change,25.20757749,Employers and Who's Who,RightDirection Technology Solutions LLC,300 E. Lombard St.,Baltimore,Maryland,21202,39.28789,-76.6105,2007,123,# employees,2022-Q4,2/2/2022,21202949,"Revenue, Companywide",2021,6/21/2022,"RightDirection Technology Solutions, LLC (RDTS) provides the Federal Government with well- experienced and Dependable personnel through contract vehicles and certifications to deliver services in a multitude of combinations. RDTS is confident in providing the best service, personnel, and price points to the Government by following sound & sensible management practices to deliver and support superior Information Technology, Professional Administrative, and Management Consulting services."
Fastest-Growing Private Companies,11/5/2021 0:00,31,,Average percent change,25.00426642,Employers and Who's Who,Rare Patient Voice LLC,711 Hampton Lane,Towson,Maryland,21286,39.4171887,-76.581427,,20,# employees,2022,1/25/2022,3932000,Revenue,2021,1/25/2022,Rare Patient Voice recruits patients for market research studies and clinical trials.
Fastest-Growing Private Companies,11/5/2021 0:00,31,,Average percent change,25.00426642,Employers and Who's Who,Rare Patient Voice LLC,711 Hampton Lane,Towson,Maryland,21286,39.4171887,-76.581427,,20,# employees,2022,1/25/2022,3932000,Revenue,2021,1/25/2022,Rare Patient Voice recruits patients for market research studies and clinical trials.
Fastest-Growing Private Companies,11/5/2021 0:00,32,,Average percent change,24.96453862,Employers and Who's Who,Think Stack,1300 Thames St.,Baltimore,Maryland,21231,39.279415,-76.596908,,30,# employees,2022,1/25/2022,6368472,Revenue,2021,1/25/2022,"Think Stack puts people before tech to tranform and protect.  We deliver technology through human centered design.  Our services include co-managed NOC services, SOC services and Cloud managment."
Fastest-Growing Private Companies,11/5/2021 0:00,32,,Average percent change,24.96453862,Employers and Who's Who,Think Stack,1300 Thames St.,Baltimore,Maryland,21231,39.279415,-76.596908,,30,# employees,2022,1/25/2022,6368472,Revenue,2021,1/25/2022,"Think Stack puts people before tech to tranform and protect.  We deliver technology through human centered design.  Our services include co-managed NOC services, SOC services and Cloud managment."
Fastest-Growing Private Companies,11/5/2021 0:00,32,,Average percent change,24.96453862,Employers and Who's Who,Think Stack,1300 Thames St.,Baltimore,Maryland,21231,39.279415,-76.596908,,30,# employees,2022,1/25/2022,6368472,Revenue,2021,1/25/2022,"Think Stack puts people before tech to tranform and protect.  We deliver technology through human centered design.  Our services include co-managed NOC services, SOC services and Cloud managment."
Fastest-Growing Private Companies,11/5/2021 0:00,33,,Average percent change,23.71217987,Employers and Who's Who,Alderson Loop,6933 Warfield Ave.,Sykesville,Maryland,21784,39.3772912,-76.9631196,,100,# employees,2022,6/21/2022,9199348,"Revenue, Companywide",2021,6/21/2022,"Alderson Loop provides consulting and project staffing services for technical and creative talent.  If you need contingent labor support for a project, we can help. Our purpose is to provide a great human experience and we are in constant pursuit of that purpose by always honoring our company values; kindness, focus, responsiveness, honesty, and resiliency."
Fastest-Growing Private Companies,11/5/2021 0:00,34,,Average percent change,23.35605305,Employers and Who's Who,Optivor Technologies,10820 Guilford Road,Annapolis Junction,Maryland,20701,39.1303239,-76.7967297,2001,49,# employees,2022,1/25/2022,36368579.91,"Revenue, Companywide",2021,7/6/2022,"Optivor is a global leader in enterprise communications and IT Services. The company provides cloud, hosted, managed and unified communications, contact centers, data solutions, video teleconferencing and related services directly and through its partners to leading businesses and organizations around the world. Enterprises of all sizes depend on Optivor for state-of-the-art communications that improve efficiency, collaboration, customer service, and competitiveness. Optivor is ISO 9001:2015 registered.  Optivor has delivered 18,000 IT solutions in 87 countries, with a 100% acceptance rate."
Fastest-Growing Private Companies,11/5/2021 0:00,35,,Average percent change,23.22472469,Employers and Who's Who,Resolute Technologies LLC,6760 Alexander Bell Drive,Columbia,Maryland,21046,39.1881766,-76.8118374,2013,102,# employees,2022,1/25/2022,23362198,Revenue,2021,1/25/2022,"Resolute Technologies provides innovation engineering solutions for the United States Department of Defense and intelligence community, concentrating on mission critical areas of cybersecurity, cloud computing and software engineering."
Fastest-Growing Private Companies,11/5/2021 0:00,35,,Average percent change,23.22472469,Employers and Who's Who,Resolute Technologies LLC,6760 Alexander Bell Drive,Columbia,Maryland,21046,39.1881766,-76.8118374,2013,102,# employees,2022,1/25/2022,23362198,Revenue,2021,1/25/2022,"Resolute Technologies provides innovation engineering solutions for the United States Department of Defense and intelligence community, concentrating on mission critical areas of cybersecurity, cloud computing and software engineering."
Fastest-Growing Private Companies,11/5/2021 0:00,35,,Average percent change,23.22472469,Employers and Who's Who,Resolute Technologies LLC,6760 Alexander Bell Drive,Columbia,Maryland,21046,39.1881766,-76.8118374,2013,102,# employees,2022,1/25/2022,23362198,Revenue,2021,1/25/2022,"Resolute Technologies provides innovation engineering solutions for the United States Department of Defense and intelligence community, concentrating on mission critical areas of cybersecurity, cloud computing and software engineering."
Fastest-Growing Private Companies,11/5/2021 0:00,35,,Average percent change,23.22472469,Employers and Who's Who,Resolute Technologies LLC,6760 Alexander Bell Drive,Columbia,Maryland,21046,39.1881766,-76.8118374,2013,102,# employees,2022,1/25/2022,23362198,Revenue,2021,1/25/2022,"Resolute Technologies provides innovation engineering solutions for the United States Department of Defense and intelligence community, concentrating on mission critical areas of cybersecurity, cloud computing and software engineering."
Fastest-Growing Private Companies,11/5/2021 0:00,36,,Average percent change,22.48704079,Employers and Who's Who,Offit Kurman Attorneys At Law,300 E. Lombard St.,Baltimore,Maryland,21202,39.2882605,-76.6104762,1987,526,# employees,2022-Q1,5/6/2022,135700000,"Revenue, Companywide",2021,8/5/2022,"Offit Kurman, now in its 35th year, is one of the fastest-growing, full-service law firms in the United States, serving dynamic businesses, individuals and families. With 18 offices and over 250 lawyers who counsel clients across more than 30 areas of practice, Offit Kurman has helped to maximize and protect business value and personal wealth by providing innovative and entrepreneurial counsel that focuses on clients’ business objectives, interests and goals. The firm is distinguished by the quality, breadth and global reach of its legal services and a unique operational structure that encourages a culture of collaboration. Offit Kurman has been ranked on American Lawyer’s Am Law 2200 list, recognized as one of the Top 400 Largest Law Firms by Law360 and listed on the National Law Journal’s NLJ 500 list. For more information, visit www.offitkurman.com."
Fastest-Growing Private Companies,11/5/2021 0:00,37,,Average percent change,21.66217391,Employers and Who's Who,Stella May Contracting Inc.,1512 Edgewood Road,Edgewood,Maryland,21040,39.44774,-76.31046,,211,# employees,2022-Q2,6/2/2022,39000000,"Revenue, Companywide",2021,6/2/2022,Stella May Contracting is the fastest growing minority owned heavy civil and critical infrastructure contractor serving Maryland and the Mid-Atlantic region.
Fastest-Growing Private Companies,11/5/2021 0:00,38,,Average percent change,20.33487841,Employers and Who's Who,Oak Contracting LLC,1000 Cromwell Bridge Road,Towson,Maryland,21286,39.399675,-76.577575,1971,40,# employees,2022,1/25/2022,99408645,"Revenue, Companywide",2021,6/21/2022,"Construction management firm specialized in new construction and renovation projects for the K-12, higher education and medical research sectors."
Fastest-Growing Private Companies,11/5/2021 0:00,38,,Average percent change,20.33487841,Employers and Who's Who,Oak Contracting LLC,1000 Cromwell Bridge Road,Towson,Maryland,21286,39.399675,-76.577575,1971,40,# employees,2022,1/25/2022,99408645,"Revenue, Companywide",2021,6/21/2022,"Construction management firm specialized in new construction and renovation projects for the K-12, higher education and medical research sectors."
Fastest-Growing Private Companies,11/5/2021 0:00,39,,Average percent change,19.55128205,Employers and Who's Who,Exit Spivey Professional Realty,9396 Baltimore National Pike,Ellicott City,Maryland,21042,39.27772,-76.83528,2004,2,# employees,2022-Q2,6/3/2022,2300000,"Revenue, Companywide",2021,6/3/2022,"We are a full service Real Estate Company servicing first time home-buyers, trade up buyers, Investors and sellers."
Fastest-Growing Private Companies,11/5/2021 0:00,40,,Average percent change,19.34396965,Employers and Who's Who,Contracting Resources Group,8 W. West St.,Baltimore,Maryland,21230,39.2758719,-76.6147942,,82,# employees,2022,1/25/2022,10833722,Revenue,2021,1/25/2022,"Founded in 2002, Contracting Resources Group Inc. (CRG) is an economically disadvantaged woman-owned small business (EDWOSB) based in the Washington-Metropolitan Area. CRG provides professional support services to the U.S. Department of Defense (DoD) and civilian Federal agencies. 
CRG professional services include: Program Support and Project Management Services; Program Evaluation and Analysis; Financial Management Support Services; Acquisition Management Support Services; IT Professional Support Services; and Communications, Market Research, and Analysis."
Fastest-Growing Private Companies,11/5/2021 0:00,40,,Average percent change,19.34396965,Employers and Who's Who,Contracting Resources Group,8 W. West St.,Baltimore,Maryland,21230,39.2758719,-76.6147942,,82,# employees,2022,1/25/2022,10833722,Revenue,2021,1/25/2022,"Founded in 2002, Contracting Resources Group Inc. (CRG) is an economically disadvantaged woman-owned small business (EDWOSB) based in the Washington-Metropolitan Area. CRG provides professional support services to the U.S. Department of Defense (DoD) and civilian Federal agencies. 
CRG professional services include: Program Support and Project Management Services; Program Evaluation and Analysis; Financial Management Support Services; Acquisition Management Support Services; IT Professional Support Services; and Communications, Market Research, and Analysis."
Fastest-Growing Private Companies,11/5/2021 0:00,41,,Average percent change,19.05982964,Employers and Who's Who,CFG Bank,1422 Clarkview Rd.,Baltimore,Maryland,21209,39.3798872,-76.6584624,2009,240,# employees,2022-Q2,8/9/2022,156268000,"Revenue, Companywide",2021,8/22/2022,"CFG Bank provides commercial, personal, and online banking solutions to the Mid-Atlantic business community and national healthcare market. Locally owned and operated, the bank dates back to 1927 when La Corona Building and Loan Association, Inc., was formed to meet the financial needs of Highlandtown and East Baltimore residents. Though the name has changed since 1927, CFG Bank prides itself on delivering big-bank capabilities and expertise with relationship-driven community bank service. The bank is headquartered in Baltimore, Maryland, with branches in Lutherville/Towson and Baltimore City, and a commercial office in Annapolis."
Fastest-Growing Private Companies,11/5/2021 0:00,41,,Average percent change,19.05982964,Employers and Who's Who,CFG Bank,1422 Clarkview Rd.,Baltimore,Maryland,21209,39.3798872,-76.6584624,2009,240,# employees,2022-Q2,8/9/2022,156268000,"Revenue, Companywide",2021,8/22/2022,"CFG Bank provides commercial, personal, and online banking solutions to the Mid-Atlantic business community and national healthcare market. Locally owned and operated, the bank dates back to 1927 when La Corona Building and Loan Association, Inc., was formed to meet the financial needs of Highlandtown and East Baltimore residents. Though the name has changed since 1927, CFG Bank prides itself on delivering big-bank capabilities and expertise with relationship-driven community bank service. The bank is headquartered in Baltimore, Maryland, with branches in Lutherville/Towson and Baltimore City, and a commercial office in Annapolis."
Fastest-Growing Private Companies,11/5/2021 0:00,41,,Average percent change,19.05982964,Employers and Who's Who,CFG Bank,1422 Clarkview Rd.,Baltimore,Maryland,21209,39.3798872,-76.6584624,2009,240,# employees,2022-Q2,8/9/2022,156268000,"Revenue, Companywide",2021,8/22/2022,"CFG Bank provides commercial, personal, and online banking solutions to the Mid-Atlantic business community and national healthcare market. Locally owned and operated, the bank dates back to 1927 when La Corona Building and Loan Association, Inc., was formed to meet the financial needs of Highlandtown and East Baltimore residents. Though the name has changed since 1927, CFG Bank prides itself on delivering big-bank capabilities and expertise with relationship-driven community bank service. The bank is headquartered in Baltimore, Maryland, with branches in Lutherville/Towson and Baltimore City, and a commercial office in Annapolis."
Fastest-Growing Private Companies,11/5/2021 0:00,42,,Average percent change,17.32289766,Employers and Who's Who,TAI Engineering,600 Red Brook Blvd.,Owings Mills,Maryland,21117,39.4139744,-76.8078186,1989,250,# employees,2022-Q4,2/2/2022,57500000,"Revenue, Companywide",2021,8/9/2022,"TAI provides Engineering, Management and Technical Services to the Industrial, Manufacturing, Buildings and Facilities Marketplace."
Fastest-Growing Private Companies,11/5/2021 0:00,43,,Average percent change,15.82835792,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Fastest-Growing Private Companies,11/5/2021 0:00,43,,Average percent change,15.82835792,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Fastest-Growing Private Companies,11/5/2021 0:00,43,,Average percent change,15.82835792,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Fastest-Growing Private Companies,11/5/2021 0:00,43,,Average percent change,15.82835792,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Fastest-Growing Private Companies,11/5/2021 0:00,44,,Average percent change,15.7998207,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Fastest-Growing Private Companies,11/5/2021 0:00,44,,Average percent change,15.7998207,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Fastest-Growing Private Companies,11/5/2021 0:00,44,,Average percent change,15.7998207,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Fastest-Growing Private Companies,11/5/2021 0:00,44,,Average percent change,15.7998207,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Fastest-Growing Private Companies,11/5/2021 0:00,45,,Average percent change,15.76067927,Employers and Who's Who,BLEND360,10221 Wincopin Circle,Columbia,Maryland,21044,39.2155315,-76.8560866,,350,# employees,2022,1/25/2022,23800000,Revenue,2020,4/14/2022,"BLEND360 is a leading provider of services in data science and talent solutions serving Fortune 1000 and industry leading companies. BLEND360 is focused on their world-class people that help clients optimize business performance through data, technology and analytics. BLEND360 continues to be one of the fastest growing companies, making the Inc. 5000 every year they have been in business. They have over 300 employees with offices in NYC, MD, CO, CA, The Netherlands, and India."
Fastest-Growing Private Companies,11/5/2021 0:00,45,,Average percent change,15.76067927,Employers and Who's Who,BLEND360,10221 Wincopin Circle,Columbia,Maryland,21044,39.2155315,-76.8560866,,350,# employees,2022,1/25/2022,23800000,Revenue,2020,4/14/2022,"BLEND360 is a leading provider of services in data science and talent solutions serving Fortune 1000 and industry leading companies. BLEND360 is focused on their world-class people that help clients optimize business performance through data, technology and analytics. BLEND360 continues to be one of the fastest growing companies, making the Inc. 5000 every year they have been in business. They have over 300 employees with offices in NYC, MD, CO, CA, The Netherlands, and India."
Fastest-Growing Private Companies,11/5/2021 0:00,45,,Average percent change,15.76067927,Employers and Who's Who,BLEND360,10221 Wincopin Circle,Columbia,Maryland,21044,39.2155315,-76.8560866,,350,# employees,2022,1/25/2022,23800000,Revenue,2020,4/14/2022,"BLEND360 is a leading provider of services in data science and talent solutions serving Fortune 1000 and industry leading companies. BLEND360 is focused on their world-class people that help clients optimize business performance through data, technology and analytics. BLEND360 continues to be one of the fastest growing companies, making the Inc. 5000 every year they have been in business. They have over 300 employees with offices in NYC, MD, CO, CA, The Netherlands, and India."
Fastest-Growing Private Companies,11/5/2021 0:00,46,,Average percent change,13.77611878,Employers and Who's Who,Harris Jones & Malone LLC,2423 Maryland Ave.,Baltimore,Maryland,21218,39.3168962,-76.6180299,,6,# employees,2021,6/23/2021,2962023,"Revenue, Companywide",2020,6/23/2021,"Harris Jones & Malone, LLC is recognized as one of Maryland’s premier law and government relations and lobbying firms. Harris Jones & Malone provides state and local lobbying and government relations services throughout the State of Maryland, complemented by an experienced procurement and government contracts, labor law, and litigation practice."
Fastest-Growing Private Companies,11/5/2021 0:00,47,,Average percent change,13.55142175,Employers and Who's Who,Nexion Health Inc.,6937 Warfield Ave.,Sykesville,Maryland,21784,39.37843,-76.96226,,4500,# employees,2022,1/25/2022,378845915,"Revenue, Companywide",2021,6/30/2022,"We own and operate Skilled Nursing and Assisted Living Facilities.  2020 revenues include the acquisition of 13 facilities in Texas (2 in March, 2 in April, and 9 in December). We also added an additional assisted living unit in Louisiana."
Fastest-Growing Private Companies,11/5/2021 0:00,48,,Average percent change,12.95839753,Employers and Who's Who,Bridgemaxx,11311 McCormick Road #210,Hunt Valley,Maryland,21031,39.4928681,-76.6570308,,22,# employees,2022,1/25/2022,3500000,Revenue,2021,1/25/2022,Wireless Broadband Internet provider for business and residential -Div. of ALTIUS Broadband
Fastest-Growing Private Companies,11/5/2021 0:00,48,,Average percent change,12.95839753,Employers and Who's Who,Bridgemaxx,11311 McCormick Road #210,Hunt Valley,Maryland,21031,39.4928681,-76.6570308,,22,# employees,2022,1/25/2022,3500000,Revenue,2021,1/25/2022,Wireless Broadband Internet provider for business and residential -Div. of ALTIUS Broadband
Fastest-Growing Private Companies,11/5/2021 0:00,49,,Average percent change,12.9067082,Employers and Who's Who,ABW Appliances,8309 Sherwick Court,Jessup,Maryland,20794,39.149317,-76.795147,,115,# employees,2022-Q2,5/26/2022,46722464,"Revenue, Companywide",2021,5/26/2022,"ABW Appliances serves the Baltimore and DC Metro Area with kitchen, laundry, and home appliances. Our clients include builders, trade, and homeowners. ABW provides delivery, installation, service, parts, and repairs."
